trial,order_position,sample_index,sample_id,frame_count,video_total_frames,selected_frame_positions,unique_selected_frame_positions,decode_ms,processor_ms,host_to_device_ms,qwen_backbone_ms,pool_and_linear_ms,total_raw_video_to_scalar_ms,sequence_length
1,2,72,video_fusion/A piece of French bread is spread with butter.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,14.83366102911532,17.291547963395715,7.397899869829416,56.636977940797806,0.22673886269330978,96.39484481886029,1058
1,2,73,VideoCrafter/Students participate in celebration ceremonies in the school courtyard.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,141.9421408791095,20.178406964987516,10.236099129542708,56.45459587685764,0.2465511206537485,229.06940709799528,1058
1,2,74,Text2Video-Zero/Visitors get information at the park's visitor center.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,185.05293386988342,25.37602512165904,11.144098825752735,57.99753894098103,0.22504804655909538,279.8092409502715,1058
1,2,75,VideoCrafter/A white orchid grows in a potted plant.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,112.16401611454785,22.759254090487957,10.47145901247859,57.77528905309737,0.2354851458221674,203.41910608112812,1058
1,2,76,Tune-A-Video/The school auditorium is decorated with festive decorations.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,88.07577192783356,19.48102912865579,7.120304042473435,56.25731800682843,0.22066407836973667,171.162405051291,1058
1,2,77,video_fusion/A doctor cares for patients in the hospital.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,14.73314594477415,16.28676592372358,7.270885165780783,56.39834888279438,0.22859289310872555,94.92437005974352,1058
1,2,78,Tune-A-Video/A bowl of spicy Mexican chili is very delicious.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,83.3201811183244,19.183075055480003,7.751135854050517,56.39397702179849,0.22879382595419884,166.88526701182127,1058
1,2,79,VideoCrafter/Purple lavender grows in the field.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,89.43453896790743,20.780013874173164,8.17614491097629,56.43137497827411,0.22749998606741428,175.0606659334153,1058
1,2,80,Tune-A-Video/A peony blooms with snow-white petals.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,100.49730190075934,21.295107901096344,8.458626922219992,56.2901699449867,0.22498006001114845,186.7771130055189,1058
1,2,81,video_fusion/Sharks dart through the water.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,13.217030093073845,16.5512899402529,7.341126911342144,56.31759506650269,0.2252841368317604,93.66019396111369,1058
1,2,82,Gen-2/A skier enjoys the thrill of skiing on a snowy mountain.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,474.80190894566476,26.906265877187252,11.988259851932526,58.64666495472193,0.23419689387083054,572.5913378410041,1058
1,2,83,"video_fusion/Unique desert landscapes, with dunes sculpted by the wind.mp4",9,16,"[2,3,4,6,8,9,10,12,14,14]",9,13.824643101543188,18.16105004400015,7.076798006892204,56.253685150295496,0.220445916056633,95.54300690069795,1058
1,2,84,VideoCrafter/A water skier created splashes on the lake.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,112.95830691233277,21.133778849616647,9.421474998816848,56.4305461011827,0.2218449953943491,200.17621899023652,1058
1,2,85,Gen-2/The commander is strategizing in front of a map.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,519.3905280902982,22.118699038401246,10.725507978349924,57.2458419483155,0.22812699899077415,609.7218268550932,1058
1,2,86,"Tune-A-Video/Plateaus surrounding lakes, embraced by peaceful and harmonious mountains.mp4",9,24,"[2,5,7,9,12,14,16,18,21,21]",9,86.15658711642027,24.34796909801662,7.518786936998367,56.51706084609032,0.24259299971163273,174.7912960126996,1058
1,2,87,Text2Video-Zero/A kangaroo jumps across the Australian desert.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,372.82563908956945,22.72855001501739,10.447809007018805,56.467910995706916,0.22961990907788277,462.7120830118656,1058
1,2,88,Hotshot-XL/A hippo leisurely floats in the water.mp4,9,8,"[1,1,2,3,4,4,5,6,6,6]",6,75.65052178688347,19.784375093877316,7.333823945373297,56.37019081041217,0.224781921133399,159.3714419286698,1058
1,2,89,Text2Video-Zero/A tennis player elegantly slid on the grass court.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,258.2840130198747,20.61899402178824,10.579437017440796,56.40352494083345,0.22523989900946617,346.1234839633107,1058
1,2,90,Hotshot-XL/A doctor is carefully examining a patient's body.mp4,9,8,"[1,1,2,3,4,4,5,6,6,6]",6,59.94636798277497,18.026040168479085,7.343054981902242,56.35892599821091,0.23647211492061615,141.91893301904202,1058
1,2,91,Tune-A-Video/A hippo leisurely floats in the water.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,120.82536495290697,21.11281407997012,9.414110099896789,56.54792697168887,0.22713909856975079,208.1385632045567,1058
1,2,92,Text2Video-Zero/People sunbathe on the lawn.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,217.25680003874004,23.604307090863585,10.042710928246379,56.37630494311452,0.23149698972702026,307.52569413743913,1058
1,2,93,video_fusion/A piece of cheesecake is covered with blueberry sauce.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,15.83533314988017,17.44233281351626,7.677359040826559,56.28185090608895,0.22279610857367516,97.46768698096275,1058
1,2,94,Text2Video-Zero/The school auditorium is decorated with festive decorations.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,122.03295389190316,21.128393011167645,9.53536992892623,56.40628095716238,0.2261870540678501,209.3397220596671,1058
1,2,95,Text2Video-Zero/A bowl of spicy Mexican chili is very delicious.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,93.35932903923094,21.055646939203143,7.41630420088768,56.62009282968938,0.22919708862900734,178.6886400077492,1058
1,2,96,Tune-A-Video/There are boats on the park lake.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,113.6147789657116,20.269163884222507,9.451563004404306,56.43773986957967,0.22812886163592339,200.01186802983284,1058
1,2,97,"Hotshot-XL/In a rugby match, players vied for possession of the rugby ball.mp4",9,8,"[1,1,2,3,4,4,5,6,6,6]",6,93.09685393236578,20.575125934556127,7.43302283808589,56.26645707525313,0.22654002532362938,177.6057139504701,1058
1,2,98,Hotshot-XL/A milkshake is garnished with fresh strawberries and cream.mp4,9,8,"[1,1,2,3,4,4,5,6,6,6]",6,42.99258813261986,18.55275104753673,7.607185048982501,56.75875605084002,0.2441799733787775,126.16329500451684,1058
1,2,99,Hotshot-XL/Cherry trees in the orchard are filled with red fruit.mp4,9,8,"[1,1,2,3,4,4,5,6,6,6]",6,135.77071204781532,21.410541143268347,9.248082991689444,56.771012023091316,0.22635702043771744,223.4381358139217,1058
1,2,100,video_fusion/Crocodiles swim leisurely in the lake.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,15.675414120778441,16.31338009610772,6.910605123266578,56.35302281007171,0.2276401501148939,95.48701089806855,1058
1,2,101,Text2Video-Zero/Swallows soar in the air.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,85.41303081437945,17.680192133411765,7.319148862734437,56.38093897141516,0.22093416191637516,167.02107503078878,1058
1,2,102,Gen-2/Great white sharks swim majestically in the depths of the ocean.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,348.91962888650596,26.354049099609256,11.839539976790547,58.154702885076404,0.2290180418640375,445.5122440122068,1058
1,2,103,Hotshot-XL/Students participate in celebration ceremonies in the school courtyard.mp4,9,8,"[1,1,2,3,4,4,5,6,6,6]",6,118.8900270499289,22.66647689975798,10.37755305878818,57.51651106402278,0.22477912716567516,209.68728489242494,1058
1,2,104,Gen-2/A water skier created splashes on the lake.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,508.3652758039534,26.35515504516661,12.047925032675266,58.260145131498575,0.22626505233347416,605.268897023052,1058
1,2,105,Text2Video-Zero/A diver is exploring the underwater world under the coral reef.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,393.46345514059067,27.238884940743446,12.752851005643606,58.93429392017424,0.22962107323110104,492.64234816655517,1058
1,2,106,VideoCrafter/A tennis player made spectacular plays at the net.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,128.51520301774144,24.692952865734696,10.803453158587217,58.08114702813327,0.2211569808423519,222.32694597914815,1058
1,2,107,Gen-2/A thin pancake is spread with butter and maple syrup.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,428.9482980966568,23.615698097273707,10.702380910515785,57.532492093741894,0.23215916007757187,521.0459530353546,1058
1,2,108,Text2Video-Zero/A roasted salmon is presented on a plate.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,293.16174890846014,24.65177606791258,11.567228939384222,56.577688083052635,0.23329700343310833,386.2054639030248,1058
1,2,109,VideoCrafter/Sunflowers stand tall in a field.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,118.39830805547535,24.01658589951694,9.914231952279806,57.68888001330197,0.23372704163193703,210.26602992787957,1058
1,2,110,VideoCrafter/An ancient church is a landmark in the village.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,131.02110312320292,25.015641935169697,10.755802970379591,57.88459302857518,0.2232708502560854,224.9151288997382,1058
1,2,111,Text2Video-Zero/A purple bellflower opens in the sunlight.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,149.9661731068045,27.25182007998228,10.117466794326901,57.46957194060087,0.22231717593967915,245.04034710116684,1058
1,2,112,Gen-2/Swallows soar in the air.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,211.2476099282503,24.539903039112687,10.069658979773521,57.22717219032347,0.24143792688846588,303.3369618933648,1058
1,2,113,Gen-2/Teenage skateboarders perform tricks by the pond.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,448.6686249729246,26.949824998155236,11.872961884364486,58.33307700231671,0.23092911578714848,546.0706518497318,1058
1,2,114,Text2Video-Zero/A painter showcases their art on an outdoor gallery.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,293.35321905091405,24.565225932747126,11.396864894777536,56.46259197965264,0.22957311011850834,386.0207931138575,1058
1,2,115,VideoCrafter/Sharks dart through the water.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,106.24698689207435,22.405383875593543,9.566219989210367,56.6103751771152,0.22389600053429604,195.06279192864895,1058
1,2,116,"Hotshot-XL/A baseball player swung the bat, preparing for a home run.mp4",9,8,"[1,1,2,3,4,4,5,6,6,6]",6,113.1572260055691,21.745027042925358,8.017759071663022,56.34819413535297,0.22771605290472507,199.50853800401092,1058
1,2,117,Text2Video-Zero/Purple lavender grows in the field.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,345.96632793545723,23.630310082808137,11.954906862229109,58.22486407123506,0.23631099611520767,440.02644810825586,1058
1,2,118,Tune-A-Video/A bowl of hot soup is especially delicious on a cold winter day.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,74.63333709165454,18.13685311935842,7.291557965800166,56.47177202627063,0.2347819972783327,156.7757660523057,1058
1,2,119,Gen-2/Military aircraft are neatly lined up on the military base.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,467.59597212076187,27.98479818738997,10.7106261420995,56.819522054865956,0.2445520367473364,563.3695190772414,1058
1,2,120,VideoCrafter/Parents pick up students at the bus stop.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,140.57753677479923,32.35290898010135,10.036745108664036,56.62950500845909,0.22524804808199406,239.83308393508196,1058
1,2,121,video_fusion/A golden field of wheat sways gently in the breeze.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,18.743374850600958,20.497930934652686,7.646799087524414,56.4187909476459,0.22380403243005276,103.53875090368092,1058
1,2,122,Gen-2/A group of villagers wash clothes by the stream.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,722.7887788321823,20.801219856366515,10.953269898891449,57.74482409469783,0.25324500165879726,812.5561219640076,1058
1,2,123,Hotshot-XL/A tennis player elegantly slid on the grass court.mp4,9,8,"[1,1,2,3,4,4,5,6,6,6]",6,39.919002214446664,16.760884085670114,7.554537151008844,56.450887117534876,0.23217406123876572,120.9244029596448,1058
1,2,124,Text2Video-Zero/The roof of a farmhouse is covered in moss.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,222.16970194131136,21.303263027220964,10.176861891523004,56.844908045604825,0.2447150181978941,310.75333897024393,1058
1,2,125,Tune-A-Video/The crickets chirped merrily in the summer night.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,52.98713291995227,18.683248898014426,7.792823016643524,56.4641400706023,0.257731880992651,136.20434305630624,1058
1,2,126,"Tune-A-Video/Students enjoy their time on campus, full of youthful energy.mp4",9,24,"[2,5,7,9,12,14,16,18,21,21]",9,67.16191489249468,17.870015930384398,8.073621895164251,56.48033996112645,0.28546107932925224,149.87919596023858,1058
1,2,127,Tune-A-Video/Students and teachers discuss topics in the classroom.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,99.29121495224535,20.266897976398468,7.4207361321896315,56.38971785083413,0.22631720639765263,183.6032820865512,1058
1,2,128,video_fusion/Great white sharks swim majestically in the depths of the ocean.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,17.25583802908659,17.304577864706516,7.635114016011357,57.069978909567,0.23310002870857716,99.50713510625064,1058
1,2,129,Gen-2/A cactus thrives in the harsh desert.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,919.4902901072055,26.029305066913366,11.950728949159384,56.969468016177416,0.23708096705377102,1014.6922830026597,1058
1,2,130,VideoCrafter/A piece of cheesecake is covered with blueberry sauce.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,124.69234387390316,20.887714810669422,10.458183009177446,57.186477119103074,0.23330096155405045,213.47278798930347,1058
1,2,131,VideoCrafter/A peony blooms with snow-white petals.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,119.79151819832623,21.29312581382692,10.048829019069672,56.47297203540802,0.22390903905034065,207.84254395402968,1058
1,2,132,Tune-A-Video/Students participate in celebration ceremonies in the school courtyard.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,110.48766504973173,22.04210078343749,12.157005025073886,56.450685020536184,0.23217685520648956,201.38221397064626,1058
1,2,133,Tune-A-Video/Great white sharks swim majestically in the depths of the ocean.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,62.76760785840452,20.445459056645632,7.250634022057056,56.37672496959567,0.21850201301276684,147.06642902456224,1058
1,2,134,Text2Video-Zero/A bowl of rich French onion soup emanates an enticing aroma.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,76.32770598866045,19.073050003498793,7.2411741130054,56.30749580450356,0.23037800565361977,159.18876603245735,1058
1,2,135,VideoCrafter/The commander is strategizing in front of a map.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,120.80053007230163,20.595179870724678,10.257267160341144,56.296326918527484,0.22422312758862972,208.18486995995045,1058
1,2,136,video_fusion/There's a drum and guitar in the music classroom.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,13.367307838052511,16.349882120266557,7.10932700894773,56.25144694931805,0.23605301976203918,93.32275809720159,1058
1,2,137,Gen-2/Students and teachers discuss topics in the classroom.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,491.44899705424905,29.235273133963346,9.954951936379075,57.135195937007666,0.23608701303601265,588.0269741173834,1058
1,2,138,Gen-2/The crickets chirped merrily in the summer night.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,574.4426599703729,26.584732811897993,11.53806084766984,56.677722837775946,0.23098988458514214,669.4884512107819,1058
1,2,139,Gen-2/Students enjoy tasty sandwiches in the cafeteria.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,468.8397280406207,18.340516835451126,7.595197996124625,56.67240498587489,0.22630696184933186,551.6830140259117,1058
1,2,140,VideoCrafter/A field of dandelions lines the side of a rural road.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,203.93272209912539,18.579842057079077,7.428736891597509,57.02137993648648,0.23754010908305645,287.2068688739091,1058
1,2,141,Text2Video-Zero/A golden field of wheat sways gently in the breeze.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,210.8389800414443,18.256945069879293,7.699540117755532,56.849143002182245,0.24849502369761467,293.9000290352851,1058
1,2,142,"video_fusion/The campus has colorful gardens, full of vitality.mp4",9,16,"[2,3,4,6,8,9,10,12,14,14]",9,19.124572863802314,16.34881808422506,6.96080201305449,56.44469382241368,0.22294395603239536,99.10796885378659,1058
1,2,143,video_fusion/People sunbathe on the lawn.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,14.834426809102297,17.08609890192747,6.921551888808608,56.47907801903784,0.23226207122206688,95.56052600964904,1058
1,2,144,VideoCrafter/Students program in the computer lab.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,94.10919202491641,15.23588108830154,7.1474111173301935,56.44461396150291,0.22646295838057995,173.17032092250884,1058
1,2,145,Gen-2/A wheat field sways gracefully in the gentle breeze.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,576.7275630496442,21.60858199931681,9.87895717844367,56.716468185186386,0.24115992709994316,665.1801199186593,1058
1,2,146,Tune-A-Video/A sausage is grilled slightly crispy on the barbecue.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,79.41476185806096,19.23808199353516,7.34803406521678,56.365004973486066,0.22295094095170498,162.59557590819895,1058
1,2,147,Gen-2/A white orchid grows in a potted plant.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,263.9516980852932,27.88809291087091,17.18578999862075,57.11567588150501,0.22292276844382286,366.3782891817391,1058
1,2,148,Hotshot-XL/A bowl of ramen has delicious pork and seaweed.mp4,9,8,"[1,1,2,3,4,4,5,6,6,6]",6,80.8833020273596,20.07400686852634,7.878795033320785,56.66018393822014,0.22801803424954414,165.73555208742619,1058
1,2,149,VideoCrafter/A cactus thrives in the harsh desert.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,97.95417496934533,24.085731944069266,7.296876981854439,56.39281589537859,0.22501498460769653,185.9618010930717,1058
1,2,150,video_fusion/A bowl of hot soup is especially delicious on a cold winter day.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,14.442555140703917,15.168654033914208,6.994397146627307,56.81926687248051,0.23823417723178864,93.6697549186647,1058
1,2,151,video_fusion/A butterfly gracefully dances among the flowers.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,15.876201912760735,16.927109099924564,7.176456041634083,56.39752116985619,0.21898304112255573,96.60310507752001,1058
1,2,152,"Text2Video-Zero/A waterfall cascades gracefully, resembling a silver thread.mp4",9,36,"[4,7,10,14,18,21,24,28,32,32]",9,202.9424230568111,26.608139043673873,11.498630978167057,58.5406341124326,0.22607110440731049,299.83026906847954,1058
1,2,153,Gen-2/Students participate in celebration ceremonies in the school courtyard.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,475.3207517787814,24.828099878504872,11.789187090471387,56.74820300191641,0.22663106210529804,568.92582308501,1058
1,2,154,Gen-2/Sunflowers stand tall in a field.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,634.1922970023006,25.347286136820912,11.827008100226521,56.71357503160834,0.2271370030939579,728.3224959392101,1058
1,2,155,VideoCrafter/A lotus leaf floats on a serene pond.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,142.51545094884932,26.957646943628788,10.42237295769155,57.322192937135696,0.22418098524212837,237.4545109923929,1058
1,2,156,video_fusion/A peony blooms with snow-white petals.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,14.880626928061247,17.36604794859886,7.225681096315384,56.30076793022454,0.21859491243958473,95.9992588032037,1058
1,2,157,VideoCrafter/The parrot chirped in the treetops.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,132.7675071079284,20.63523489050567,9.910973021760583,57.21503007225692,0.22722710855305195,220.76814901083708,1058
1,2,158,"Tune-A-Video/In front of a farmhouse, there is a swing.mp4",9,24,"[2,5,7,9,12,14,16,18,21,21]",9,40.62638315372169,16.006368910893798,7.539835991337895,56.37257592752576,0.223939074203372,120.77637715265155,1058
1,2,159,Text2Video-Zero/An explorer searches for adventure in the forest.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,238.1393499672413,21.021738182753325,10.971412993967533,56.597467977553606,0.22496003657579422,326.9671848975122,1058
1,2,160,Hotshot-XL/Military aircraft are neatly lined up on the military base.mp4,9,8,"[1,1,2,3,4,4,5,6,6,6]",6,88.49145099520683,23.454117123037577,7.429123856127262,56.387919932603836,0.22386014461517334,175.99422112107277,1058
1,2,161,Tune-A-Video/A lotus leaf floats on a serene pond.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,64.66861302033067,22.28641090914607,7.6836158987134695,56.560928001999855,0.22575398907065392,151.43297519534826,1058
1,2,162,Hotshot-XL/A roasted salmon is presented on a plate.mp4,9,8,"[1,1,2,3,4,4,5,6,6,6]",6,70.96865307539701,18.22385797277093,7.400768110528588,56.36918009258807,0.22796192206442356,153.19807105697691,1058
1,2,163,"Hotshot-XL/In front of a farmhouse, there is a swing.mp4",9,8,"[1,1,2,3,4,4,5,6,6,6]",6,125.60794898308814,19.55266296863556,9.885889012366533,56.329302955418825,0.22148201242089272,211.60742081701756,1058
1,2,164,video_fusion/The lion roars majestically on the grassland.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,14.009509002789855,15.20768296904862,7.176158018410206,56.28287000581622,0.21851691417396069,92.90244802832603,1058
1,2,165,"Tune-A-Video/Willow trees by the river, swaying gently in the calming breeze.mp4",9,24,"[2,5,7,9,12,14,16,18,21,21]",9,72.02394190244377,17.287903930991888,7.362843956798315,56.43874709494412,0.222695991396904,153.34370406344533,1058
1,2,166,video_fusion/A field of dandelions lines the side of a rural road.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,14.556420966982841,18.398893997073174,7.23179685883224,56.934726890176535,0.24982192553579807,97.37990889698267,1058
1,2,167,Gen-2/A roasted salmon is presented on a plate.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,600.1796710770577,24.60619993507862,11.09246606938541,56.97878799401224,0.23126695305109024,693.1012561544776,1058
1,2,168,Text2Video-Zero/Crocodiles swim leisurely in the lake.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,298.53978008031845,26.529735885560513,11.627707863226533,58.08675894513726,0.22682617418467999,395.0264700688422,1058
1,2,169,video_fusion/The rural stream serves as the water source for villagers.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,15.385100850835443,17.010833136737347,7.609524065628648,56.49948213249445,0.23775501176714897,96.7503609135747,1058
1,2,170,Gen-2/Cherry trees in the orchard are filled with red fruit.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,992.6976070273668,22.537596058100462,11.578124016523361,56.70957011170685,0.2341168001294136,1083.7705780286342,1058
1,2,171,VideoCrafter/Students enjoy tasty sandwiches in the cafeteria.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,111.02377204224467,21.619420032948256,9.468419943004847,56.43665581010282,0.22275280207395554,198.78346100449562,1058
1,2,172,Text2Video-Zero/Sunflowers stand tall in a field.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,215.51464195363224,36.13415895961225,10.353319114074111,56.55428790487349,0.23256405256688595,318.80137603729963,1058
1,2,173,video_fusion/The seahorse swayed slowly on the sea floor.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,14.858380891382694,18.51822715252638,7.426604861393571,56.40129395760596,0.22141588851809502,97.4334180355072,1058
1,2,174,Gen-2/Children dig sandcastles on the beach.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,417.66732512041926,19.787352066487074,10.637447005137801,56.62658880464733,0.22612814791500568,504.9568540416658,1058
1,2,175,VideoCrafter/The leaves of a purple-leaf plum tree turn deep purple.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,118.06836794130504,20.573014859110117,10.23289212025702,57.099685072898865,0.22128596901893616,206.2076840084046,1058
1,2,176,"Gen-2/Wandering through a forest path, surrounded by emerald greenery.mp4",9,96,"[10,19,28,38,48,57,66,76,86,86]",9,1061.002061003819,23.957072058692575,11.236322112381458,57.61350807733834,0.2314241137355566,1154.0546130854636,1058
1,2,177,"Text2Video-Zero/The campus has colorful gardens, full of vitality.mp4",9,36,"[4,7,10,14,18,21,24,28,32,32]",9,307.49389599077404,23.878800915554166,11.82374102063477,56.814644020050764,0.22859987802803516,400.2538400236517,1058
1,2,178,video_fusion/The leaves of a purple-leaf plum tree turn deep purple.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,16.52897009626031,15.99341188557446,7.329585030674934,56.324330158531666,0.2276578452438116,96.41083888709545,1058
1,2,179,"Gen-2/In front of a farmhouse, there is a swing.mp4",9,96,"[10,19,28,38,48,57,66,76,86,86]",9,713.452456984669,25.18984698690474,12.021611910313368,56.69348896481097,0.2313060685992241,807.6037699356675,1058
1,2,180,Tune-A-Video/Vendors at the market display fresh fruits and vegetables.mp4,9,24,"[2,5,7,9,12,14,16,18,21,21]",9,213.54665304534137,22.621968062594533,11.241612024605274,57.53844999708235,0.22575794719159603,305.1885641179979,1058
1,2,181,Gen-2/People taking a leisurely walk admire the lake view.mp4,9,96,"[10,19,28,38,48,57,66,76,86,86]",9,568.7554348260164,24.80963314883411,11.947778053581715,56.70374003238976,0.23317616432905197,662.4648980796337,1058
1,2,182,Text2Video-Zero/There's a drum and guitar in the music classroom.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,84.25776497460902,21.42704790458083,8.130501955747604,56.47590500302613,0.22868788801133633,170.52758811041713,1058
1,2,183,VideoCrafter/A bowl of hot soup is especially delicious on a cold winter day.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,107.3444199282676,21.761790849268436,8.767617866396904,56.41804193146527,0.2255511935800314,194.52909100800753,1058
1,2,184,Hotshot-XL/A white orchid grows in a potted plant.mp4,9,8,"[1,1,2,3,4,4,5,6,6,6]",6,52.420085994526744,16.945766983553767,7.386830169707537,56.39503709971905,0.2356329932808876,133.3910191897303,1058
1,2,185,Text2Video-Zero/Students participate in celebration ceremonies in the school courtyard.mp4,9,36,"[4,7,10,14,18,21,24,28,32,32]",9,90.84067796356976,19.45748506113887,7.787768030539155,56.35786592029035,0.22708694450557232,174.6782911941409,1058
1,2,186,VideoCrafter/A skier enjoys the thrill of skiing on a snowy mountain.mp4,9,16,"[2,3,4,6,8,9,10,12,14,14]",9,73.51068686693907,18.708604853600264,7.643628865480423,56.34300806559622,0.22315885871648788,156.43670805729926,1058
1,3,1,Tune-A-Video/A tennis player elegantly slid on the grass court.mp4,16,24,"[2,4,5,6,7,8,10,11,12,13,15,16,17,18,19,21]",16,134.56905912607908,33.88094319961965,5.882784957066178,82.4548308737576,0.28994400054216385,257.08555802702904,1670
1,3,2,Tune-A-Video/Children dig sandcastles on the beach.mp4,16,24,"[2,4,5,6,7,8,10,11,12,13,15,16,17,18,19,21]",16,244.40799513831735,31.93980804644525,6.858916021883488,82.3128221090883,0.22841105237603188,365.75598595663905,1670
1,3,3,Tune-A-Video/A salad is sprinkled with nuts and fruits.mp4,16,24,"[2,4,5,6,7,8,10,11,12,13,15,16,17,18,19,21]",16,395.27303096838295,40.66980700008571,7.109497906640172,82.83680002205074,0.2219928428530693,526.1194340419024,1670
1,3,4,Tune-A-Video/An explorer searches for adventure in the forest.mp4,16,24,"[2,4,5,6,7,8,10,11,12,13,15,16,17,18,19,21]",16,67.51579279080033,27.305047027766705,7.264863001182675,82.32057094573975,0.282942084595561,184.698604978621,1670
